rpa,subject,PID
TX73_019040,PGIDNB_07285,67.232
TX73_019045,PGIDNB_07270,74.545
TX73_019050,PGIDNB_07260,82.456
TX73_019055,PGIDNB_07255,70.629
TX73_019060,PGIDNB_07250,82.536
TX73_019065,PGIDNB_07245,74.38
TX73_019070,PGIDNB_07240,89.906
TX73_019075,PGIDNB_07235,94.172
TX73_019080,PGIDNB_07230,77.231
TX73_019085,PGIDNB_07225,87.385
TX73_019090,PGIDNB_07220,76.981
TX73_019095,PGIDNB_07215,84.816
TX73_019100,PGIDNB_07210,81.69
TX73_019105,PGIDNB_07205,75.587
TX73_019110,PGIDNB_07200,91.575
TX73_019115,PGIDNB_07190,94.656
TX73_019120,PGIDNB_07185,94.865
TX73_019125,PGIDNB_07180,85.645
TX73_019130,PGIDNB_07175,84.335
TX73_019135,PGIDNB_07170,80.435
TX73_019140,PGIDNB_07165,88.934
TX73_019145,PGIDNB_07160,93.238
TX73_019150,PGIDNB_14165,44.615
TX73_019155,PGIDNB_07820,31.653
TX73_019160,PGIDNB_10165,31.884
TX73_019170,PGIDNB_07155,91.15
TX73_019175,PGIDNB_07150,89.189
TX73_019180,PGIDNB_07145,88.426
TX73_019185,PGIDNB_14875,84.946
TX73_019190,PGIDNB_07130,91.617
TX73_019200,PGIDNB_19040,28.44
TX73_019220,PGIDNB_19630,26.358
TX73_019225,PGIDNB_16585,35.385
TX73_019230,PGIDNB_07110,89.844
TX73_019235,PGIDNB_07105,90.551
TX73_019240,PGIDNB_07100,92.443
TX73_019245,PGIDNB_07095,92.172
TX73_019250,PGIDNB_07090,82.098
TX73_019255,PGIDNB_07085,90.146
TX73_019260,PGIDNB_07080,90.444
TX73_019265,PGIDNB_07075,87.925
TX73_019270,PGIDNB_07070,89.916
TX73_019275,PGIDNB_07065,92.833
TX73_019280,PGIDNB_07060,90.504
TX73_019285,PGIDNB_07055,79.759
TX73_019290,PGIDNB_07050,81.572
TX73_019295,PGIDNB_07040,90.488
TX73_019300,PGIDNB_07035,90.419
TX73_019305,PGIDNB_20175,22.295
TX73_019310,PGIDNB_07030,79.464
TX73_019315,PGIDNB_07025,80.818
TX73_019320,PGIDNB_07020,90.185
TX73_019325,PGIDNB_00870,40.741
TX73_019330,PGIDNB_07010,92.026
TX73_019335,PGIDNB_07005,85.467
TX73_019340,PGIDNB_07000,94.265
TX73_019345,PGIDNB_06995,88.63
TX73_019350,PGIDNB_22195,40.541
TX73_019360,PGIDNB_18025,35.294
TX73_019365,PGIDNB_06990,85.306
TX73_019370,PGIDNB_06985,83.359
TX73_019375,PGIDNB_06980,85.68
TX73_019380,PGIDNB_06975,83.929
TX73_019385,PGIDNB_06970,86.689
TX73_019390,PGIDNB_06965,70.37
TX73_019395,PGIDNB_06960,79.762
TX73_019400,PGIDNB_06955,87.995
TX73_019405,PGIDNB_10275,50.794
TX73_019410,PGIDNB_06950,90.53
TX73_019415,PGIDNB_10280,71.528
TX73_019420,PGIDNB_06945,76.761
TX73_019425,PGIDNB_06940,92.913
TX73_019430,PGIDNB_06935,83.276
TX73_019435,PGIDNB_06930,83.933
TX73_019440,PGIDNB_06925,89.138
TX73_019445,PGIDNB_06920,88.803
TX73_019450,PGIDNB_06915,91.713
TX73_019455,PGIDNB_06910,81.69
TX73_019460,PGIDNB_06905,87.361
TX73_019465,PGIDNB_06900,87.218
TX73_019470,PGIDNB_06895,88.439
TX73_019475,PGIDNB_06890,91.104
TX73_019480,PGIDNB_06885,90.657
TX73_019485,PGIDNB_06880,89.668
TX73_019490,PGIDNB_16545,89.532
TX73_019495,PGIDNB_16550,86.905
TX73_019500,PGIDNB_16555,81.853
TX73_019505,PGIDNB_16560,94.792
TX73_019510,PGIDNB_16565,92.378
TX73_019515,PGIDNB_16570,82.949
TX73_019520,PGIDNB_16575,78.71
TX73_019525,PGIDNB_16580,65.306
TX73_019530,PGIDNB_16595,79.693
TX73_019535,PGIDNB_16600,83.529
TX73_019540,PGIDNB_16605,80.622
TX73_019545,PGIDNB_16635,90.338
TX73_019550,PGIDNB_16640,82.663
TX73_019555,PGIDNB_16645,78.603
TX73_019560,PGIDNB_16650,83.951
TX73_019565,PGIDNB_11395,72.088
TX73_019570,PGIDNB_16655,71.898
TX73_019575,PGIDNB_16660,91.946
TX73_019580,PGIDNB_16675,87.438
TX73_019585,PGIDNB_16680,71.488
TX73_019590,PGIDNB_16685,87.599
TX73_019595,PGIDNB_16690,87.266
TX73_019600,PGIDNB_16700,74.684
TX73_019605,PGIDNB_16705,53.556
TX73_019610,PGIDNB_16715,91.821
TX73_019615,PGIDNB_16720,89.457
TX73_019620,PGIDNB_16725,78.626
TX73_019625,PGIDNB_16730,59.494
TX73_019630,PGIDNB_22295,41.765
TX73_019635,PGIDNB_16735,59.649
TX73_019645,PGIDNB_16740,75.652
TX73_019650,PGIDNB_16155,49.194
TX73_019655,PGIDNB_23630,33.117
TX73_019660,PGIDNB_16745,85.581
TX73_019665,PGIDNB_16750,91.556
TX73_019670,PGIDNB_16755,90.566
TX73_019675,PGIDNB_16760,92.211
TX73_019680,PGIDNB_16765,93.355
TX73_019685,PGIDNB_16770,90.706
TX73_019690,PGIDNB_16775,95.062
TX73_019695,PGIDNB_16780,93.548
TX73_019700,PGIDNB_16785,71.591
TX73_019710,PGIDNB_16790,96.732
TX73_019715,PGIDNB_16795,90.639
TX73_019720,PGIDNB_16800,86.786
TX73_019725,PGIDNB_16805,90.871
TX73_019730,PGIDNB_16810,85.87
TX73_019735,PGIDNB_14875,57.303
TX73_019740,PGIDNB_16815,93.878
TX73_019745,PGIDNB_16820,87.273
TX73_019750,PGIDNB_16825,65.502
TX73_019755,PGIDNB_16830,93.043
TX73_019760,PGIDNB_16835,92.89
TX73_019765,PGIDNB_16950,92.308
TX73_019775,PGIDNB_16955,93.902
TX73_019780,PGIDNB_16960,99.219
TX73_019785,PGIDNB_16965,86.111
TX73_019805,PGIDNB_16970,82.09
TX73_019810,PGIDNB_05225,51.765
TX73_019830,PGIDNB_16980,76.398
TX73_019840,PGIDNB_16985,70
TX73_019845,PGIDNB_00565,43.243
TX73_019850,PGIDNB_16995,82.368
TX73_019855,PGIDNB_17000,96.806
TX73_019860,PGIDNB_13395,28.761
TX73_019870,PGIDNB_18420,77.011
TX73_019875,PGIDNB_09740,62.264
TX73_019880,PGIDNB_02570,24.468
TX73_019885,PGIDNB_18565,39.613
TX73_019895,PGIDNB_18560,24.127
TX73_019900,PGIDNB_17005,81.047
TX73_019905,PGIDNB_17010,83.165
TX73_019910,PGIDNB_19685,26.816
TX73_019915,PGIDNB_08115,29.63
TX73_019920,PGIDNB_17020,84.417
TX73_019925,PGIDNB_17025,85.379
TX73_019930,PGIDNB_17030,91.803
TX73_019935,PGIDNB_17035,88.924
TX73_019940,PGIDNB_17040,97.253
TX73_019985,PGIDNB_05780,59.621
TX73_019990,PGIDNB_17045,76.119
TX73_019995,PGIDNB_17050,70
TX73_020000,PGIDNB_08515,56
TX73_020005,PGIDNB_11770,67.857
TX73_020010,PGIDNB_17075,61.364
TX73_020015,PGIDNB_17080,66.514
TX73_020020,PGIDNB_17085,75.61
TX73_020030,PGIDNB_17090,76.871
TX73_020035,PGIDNB_17100,72.622
TX73_020040,PGIDNB_17105,71.854
TX73_020045,PGIDNB_17110,81.132
TX73_020050,PGIDNB_17115,84.672
TX73_020055,PGIDNB_17120,73.684
TX73_020060,PGIDNB_17125,69.756
TX73_020070,PGIDNB_17130,83.799
TX73_020075,PGIDNB_17135,55.455
TX73_020080,PGIDNB_17140,92.929
TX73_020085,PGIDNB_17160,94.203
TX73_020105,PGIDNB_17175,75.385
TX73_020110,PGIDNB_17180,80
TX73_020115,PGIDNB_17185,82.5
TX73_020120,PGIDNB_17190,77.637
TX73_020125,PGIDNB_17200,78.006
TX73_020130,PGIDNB_17205,87.676
TX73_020135,PGIDNB_17210,79.387
TX73_020140,PGIDNB_17215,84.375
TX73_020145,PGIDNB_17220,88.636
TX73_020150,PGIDNB_17225,84.314
TX73_020155,PGIDNB_17230,90.141
TX73_020160,PGIDNB_17235,74.453
TX73_020165,PGIDNB_17240,58.312
TX73_020170,PGIDNB_17245,87.5
TX73_020175,PGIDNB_17250,80.745
TX73_020180,PGIDNB_17255,80.909
TX73_020185,PGIDNB_13635,23.611
TX73_020190,PGIDNB_07815,42.222
TX73_020195,PGIDNB_17260,79.528
TX73_020200,PGIDNB_17265,84.828
TX73_020205,PGIDNB_17270,96.335
TX73_020210,PGIDNB_17275,86.826
TX73_020215,PGIDNB_17280,79.134
TX73_020220,PGIDNB_17285,84.03
TX73_020225,PGIDNB_17290,69.118
TX73_020230,PGIDNB_17295,88.933
TX73_020235,PGIDNB_12085,61.858
TX73_020240,PGIDNB_12090,49.735
TX73_020245,PGIDNB_02705,42.308
TX73_020250,PGIDNB_17300,69.892
TX73_020255,PGIDNB_17305,95.082
TX73_020260,PGIDNB_17310,77.372
TX73_020265,PGIDNB_17315,94.652
TX73_020270,PGIDNB_17320,70.642
TX73_020275,PGIDNB_17325,79.054
TX73_020280,PGIDNB_17330,65.354
TX73_020285,PGIDNB_17335,86.992
TX73_020290,PGIDNB_17340,92.913
TX73_020295,PGIDNB_17345,85.006
TX73_020300,PGIDNB_00385,30
TX73_020305,PGIDNB_21070,29.143
TX73_020315,PGIDNB_01850,39.64
TX73_020320,PGIDNB_17645,27.891
TX73_020325,PGIDNB_15495,30.328
TX73_020330,PGIDNB_11435,41.584
TX73_020335,PGIDNB_11430,33.871
TX73_020340,PGIDNB_08880,26.712
TX73_020345,PGIDNB_17870,29.446
TX73_020350,PGIDNB_23815,27.414
TX73_020355,PGIDNB_17660,40.559
TX73_020365,PGIDNB_17350,67.201
TX73_020370,PGIDNB_17355,80.597
TX73_020375,PGIDNB_17360,75.641
TX73_020380,PGIDNB_17365,77.414
TX73_020385,PGIDNB_17370,76.915
TX73_020390,PGIDNB_17375,66.265
TX73_020395,PGIDNB_17380,71.734
TX73_020400,PGIDNB_17385,90.361
TX73_020405,PGIDNB_17390,73.134
TX73_020410,PGIDNB_17395,80.226
TX73_020415,PGIDNB_17400,80.851
TX73_020420,PGIDNB_17410,82.653
TX73_020425,PGIDNB_17415,77.551
TX73_020430,PGIDNB_17420,88.166
TX73_020435,PGIDNB_17425,87.088
TX73_020440,PGIDNB_17430,84.579
TX73_020450,PGIDNB_17445,75.566
TX73_020460,PGIDNB_17450,75
TX73_020465,PGIDNB_17455,73.887
TX73_020470,PGIDNB_17460,88.509
TX73_020475,PGIDNB_17465,68.293
TX73_020485,PGIDNB_17470,93.003
TX73_020490,PGIDNB_17475,87.248
TX73_020495,PGIDNB_17485,88.785
TX73_020500,PGIDNB_17490,69.912
TX73_020505,PGIDNB_17500,74.048
TX73_020510,PGIDNB_10940,41.116
TX73_020520,PGIDNB_17530,87
TX73_020525,PGIDNB_17535,93.676
TX73_020530,PGIDNB_17540,86.198
TX73_020535,PGIDNB_17545,81.325
TX73_020540,PGIDNB_17550,71.129
TX73_020545,PGIDNB_17555,45.648
TX73_020550,PGIDNB_17560,81.35
TX73_020555,PGIDNB_17565,86.969
TX73_020560,PGIDNB_17570,92.481
TX73_020565,PGIDNB_17575,90.868
TX73_020570,PGIDNB_17580,80.899
TX73_020575,PGIDNB_17585,91.463
TX73_020580,PGIDNB_17590,74.426
TX73_020585,PGIDNB_17595,82.667
TX73_020590,PGIDNB_17600,89.077
TX73_020600,PGIDNB_17605,66.327
TX73_020605,PGIDNB_17610,89.351
TX73_020610,PGIDNB_17615,90.98
TX73_020615,PGIDNB_17620,81.152
TX73_020620,PGIDNB_17625,88.288
TX73_020625,PGIDNB_17635,70.997
TX73_020635,PGIDNB_07870,24.43
TX73_020640,PGIDNB_17640,74.055
TX73_020645,PGIDNB_17645,87.984
TX73_020650,PGIDNB_17650,87.462
TX73_020655,PGIDNB_17655,82.799
TX73_020660,PGIDNB_17660,85.864
TX73_020665,PGIDNB_17665,77.778
TX73_020670,PGIDNB_17670,81.789
TX73_020675,PGIDNB_17675,83.432
TX73_020680,PGIDNB_17685,88.889
TX73_020685,PGIDNB_17690,83.913
TX73_020690,PGIDNB_02015,34.959
TX73_020695,PGIDNB_18780,44.624
TX73_020700,PGIDNB_12040,35.252
TX73_020705,PGIDNB_21595,36.683
TX73_020720,PGIDNB_03265,29.607
TX73_020730,PGIDNB_08740,77.809
TX73_020735,PGIDNB_20290,91.981
TX73_020740,PGIDNB_17710,78.261
TX73_020750,PGIDNB_19430,79.452
TX73_020770,PGIDNB_02295,47.541
TX73_020775,PGIDNB_06045,60.185
TX73_020780,PGIDNB_15580,34.167
TX73_020785,PGIDNB_14795,52.632
TX73_020795,PGIDNB_23640,52.571
TX73_020805,PGIDNB_17745,91.314
TX73_020810,PGIDNB_17750,92.732
TX73_020815,PGIDNB_17760,92.334
TX73_020820,PGIDNB_17765,88.684
TX73_020825,PGIDNB_18175,56.041
TX73_020830,PGIDNB_18195,61.034
TX73_020835,PGIDNB_18190,51.049
TX73_020840,PGIDNB_18185,57.2
TX73_020845,PGIDNB_18180,61.966
TX73_020850,PGIDNB_17775,91.667
TX73_020855,PGIDNB_17780,89.831
TX73_020860,PGIDNB_17785,92.032
TX73_020865,PGIDNB_17790,86.647
TX73_020870,PGIDNB_17795,94.81
TX73_020875,PGIDNB_17800,89.313
TX73_020880,PGIDNB_17805,63
TX73_020885,PGIDNB_17810,68.367
TX73_020890,PGIDNB_17815,90.972
TX73_020900,PGIDNB_17825,92.91
TX73_020905,PGIDNB_17830,92.722
TX73_020910,PGIDNB_17835,90.278
TX73_020915,PGIDNB_17840,94.8
TX73_020920,PGIDNB_17845,95.259
TX73_020925,PGIDNB_08725,70.103
TX73_020930,PGIDNB_17850,68.664
TX73_020935,PGIDNB_17875,94.565
TX73_020940,PGIDNB_17880,88.82
TX73_020945,PGIDNB_17885,94.631
TX73_020950,PGIDNB_17890,91.62
TX73_020955,PGIDNB_17895,95.316
TX73_020960,PGIDNB_17900,93.95
TX73_020965,PGIDNB_03955,33.663
TX73_020975,PGIDNB_22285,28.235
TX73_020980,PGIDNB_17460,25.68
TX73_020990,PGIDNB_04350,34.545
TX73_020995,PGIDNB_01410,32.404
TX73_021000,PGIDNB_23815,26.752
TX73_021005,PGIDNB_15180,28.014
TX73_021020,PGIDNB_16685,24.345
TX73_021040,PGIDNB_17455,28.505
TX73_021065,PGIDNB_19210,51.923
TX73_021070,PGIDNB_19215,79.747
TX73_021075,PGIDNB_19225,86.331
TX73_021080,PGIDNB_19230,80.769
TX73_021090,PGIDNB_19240,96.396
TX73_021095,PGIDNB_19245,94.34
TX73_021100,PGIDNB_19250,81.752
TX73_021105,PGIDNB_19255,95.652
TX73_021110,PGIDNB_19260,90.373
TX73_021115,PGIDNB_19265,95.779
TX73_021120,PGIDNB_19270,92.511
TX73_021125,PGIDNB_19275,73.81
TX73_021130,PGIDNB_11565,36.765
TX73_021135,PGIDNB_19280,57.143
TX73_021140,PGIDNB_07255,63.347
TX73_021145,PGIDNB_14650,27.559
TX73_021155,PGIDNB_04435,45.778
TX73_021160,PGIDNB_08780,39.583
TX73_021165,PGIDNB_00465,61.351
TX73_021170,PGIDNB_00470,66.011
TX73_021175,PGIDNB_00475,58.841
TX73_021180,PGIDNB_15465,71.658
TX73_021190,PGIDNB_16645,29.032
TX73_021195,PGIDNB_10950,40.299
TX73_021200,PGIDNB_07015,51.22
TX73_021205,PGIDNB_14310,42.541
TX73_021210,PGIDNB_08215,34.097
TX73_021215,PGIDNB_03075,41.379
TX73_021225,PGIDNB_19965,45.283
TX73_021240,PGIDNB_19535,30.435
TX73_021245,PGIDNB_23920,35.443
TX73_021250,PGIDNB_22945,42.411
TX73_021255,PGIDNB_15460,46.98
TX73_021260,PGIDNB_07820,35.988
TX73_021265,PGIDNB_07825,33.74
TX73_021275,PGIDNB_12875,30.516
TX73_021280,PGIDNB_02705,33.333
TX73_021285,PGIDNB_14900,42.308
TX73_021295,PGIDNB_10075,42.959
TX73_021305,PGIDNB_18780,74.247
TX73_021310,PGIDNB_14585,81.439
TX73_021315,PGIDNB_14640,34.737
TX73_021320,PGIDNB_18840,65.278
TX73_021325,PGIDNB_18845,66.584
TX73_021330,PGIDNB_18850,74.923
TX73_021335,PGIDNB_18855,80.531
TX73_021340,PGIDNB_18860,83.696
TX73_021345,PGIDNB_18865,51.923
TX73_021350,PGIDNB_18870,73.77
TX73_021355,PGIDNB_18875,82.754
TX73_021360,PGIDNB_18880,83.908
TX73_021365,PGIDNB_14590,91.566
TX73_021370,PGIDNB_14585,84.768
TX73_021395,PGIDNB_14380,40
TX73_021400,PGIDNB_14375,28.655
TX73_021405,PGIDNB_14560,55.725
TX73_021410,PGIDNB_18900,76.012
TX73_021415,PGIDNB_12685,68.293
TX73_021435,PGIDNB_18905,51.316
TX73_021440,PGIDNB_19000,87.572
TX73_021450,PGIDNB_19300,81.25
TX73_021455,PGIDNB_19305,84.375
TX73_021460,PGIDNB_19310,62.36
TX73_021475,PGIDNB_19315,88.186
TX73_021485,PGIDNB_03800,23.757
TX73_021495,PGIDNB_19320,88.738
TX73_021500,PGIDNB_19325,78.405
TX73_021505,PGIDNB_19330,85.122
TX73_021510,PGIDNB_19335,69.697
TX73_021520,PGIDNB_06410,35.246
TX73_021525,PGIDNB_19340,88.462
TX73_021530,PGIDNB_19345,80.692
TX73_021535,PGIDNB_19355,64.953
TX73_021540,PGIDNB_19365,98.157
TX73_021545,PGIDNB_19370,91.632
TX73_021550,PGIDNB_19375,78.963
TX73_021555,PGIDNB_19380,89.098
TX73_021560,PGIDNB_19385,84.437
TX73_021565,PGIDNB_19390,80.214
TX73_021575,PGIDNB_02315,33.79
TX73_021580,PGIDNB_20775,46.544
TX73_021585,PGIDNB_02310,27.111
TX73_021590,PGIDNB_04805,36.508
TX73_021595,PGIDNB_02360,27.536
TX73_021600,PGIDNB_19395,76.728
TX73_021610,PGIDNB_19400,82.192
TX73_021615,PGIDNB_15525,30.409
TX73_021620,PGIDNB_07040,52.88
TX73_021625,PGIDNB_19405,77.049
TX73_021630,PGIDNB_19410,95.652
TX73_021635,PGIDNB_19415,71.667
TX73_021640,PGIDNB_19420,87.117
TX73_021645,PGIDNB_19425,86.813
TX73_021650,PGIDNB_19430,95.402
TX73_021655,PGIDNB_19435,43.425
TX73_021660,PGIDNB_19440,78.125
TX73_021665,PGIDNB_19445,86.4
TX73_021670,PGIDNB_19455,92.308
TX73_021675,PGIDNB_19460,95.37
TX73_021680,PGIDNB_19465,89.572
TX73_021685,PGIDNB_19470,86.275
TX73_021690,PGIDNB_19475,54.545
TX73_021695,PGIDNB_19485,88.419
TX73_021700,PGIDNB_19495,81.69
TX73_021705,PGIDNB_19500,86.667
TX73_021710,PGIDNB_19505,76.445
TX73_021715,PGIDNB_19510,68.47
TX73_021720,PGIDNB_19515,94.505
TX73_021725,PGIDNB_19520,84.536
TX73_021730,PGIDNB_19525,78.173
TX73_021735,PGIDNB_19530,93.724
TX73_021740,PGIDNB_19535,94.406
TX73_021745,PGIDNB_19540,81.818
TX73_021750,PGIDNB_19545,80.612
TX73_021755,PGIDNB_19550,88.095
TX73_021760,PGIDNB_19555,94.828
TX73_021765,PGIDNB_13245,23.671
TX73_021770,PGIDNB_19560,83.851
TX73_021775,PGIDNB_19565,75.61
TX73_021780,PGIDNB_19570,77.149
TX73_021785,PGIDNB_19575,83.908
TX73_021790,PGIDNB_19580,58.571
TX73_021795,PGIDNB_19585,88.326
TX73_021800,PGIDNB_19590,66.667
TX73_021805,PGIDNB_19595,92.015
TX73_021810,PGIDNB_19600,84.091
TX73_021815,PGIDNB_19605,83.14
TX73_021820,PGIDNB_19610,91.908
TX73_021825,PGIDNB_19615,62.069
TX73_021830,PGIDNB_19620,90.421
TX73_021835,PGIDNB_19625,80.588
TX73_021840,PGIDNB_19630,89.674
TX73_021845,PGIDNB_19635,79.048
TX73_021850,PGIDNB_19640,82.046
TX73_021855,PGIDNB_19660,92.138
TX73_021860,PGIDNB_19665,85.075
TX73_021865,PGIDNB_19670,94.231
TX73_021870,PGIDNB_19675,60
TX73_021875,PGIDNB_19680,75.576
TX73_021880,PGIDNB_19685,76.022
TX73_021885,PGIDNB_19690,62.406
TX73_021890,PGIDNB_19695,90.335
TX73_021895,PGIDNB_19700,80.645
TX73_021900,PGIDNB_19705,97.802
TX73_021905,PGIDNB_19710,75.046
TX73_021910,PGIDNB_19715,92.718
TX73_021920,PGIDNB_19725,90.164
TX73_021925,PGIDNB_19730,86.648
TX73_021935,PGIDNB_19735,81.752
TX73_021940,PGIDNB_19740,91.667
TX73_021945,PGIDNB_19745,73.077
TX73_021950,PGIDNB_19750,80.702
TX73_021955,PGIDNB_19755,89.615
TX73_021960,PGIDNB_19760,85.106
TX73_021965,PGIDNB_19765,89.051
TX73_021970,PGIDNB_19770,86.123
TX73_021975,PGIDNB_19775,86.014
TX73_021980,PGIDNB_19780,68.391
TX73_021985,PGIDNB_19785,80.678
TX73_021990,PGIDNB_19790,77.419
TX73_021995,PGIDNB_19795,84.532
TX73_022000,PGIDNB_19800,85.477
TX73_022005,PGIDNB_19805,84.676
TX73_022010,PGIDNB_19810,83.495
TX73_022015,PGIDNB_19815,77.099
TX73_022020,PGIDNB_19820,92.208
TX73_022025,PGIDNB_19825,92.661
TX73_022030,PGIDNB_19830,85.495
TX73_022035,PGIDNB_19835,91.387
TX73_022040,PGIDNB_19840,84.058
TX73_022045,PGIDNB_19845,86.408
TX73_022050,PGIDNB_19850,84.94
TX73_022055,PGIDNB_19855,89.474
TX73_022060,PGIDNB_19860,88.125
TX73_022065,PGIDNB_19865,82.36
TX73_022070,PGIDNB_19870,88.811
TX73_022075,PGIDNB_19875,90.968
TX73_022080,PGIDNB_19880,92.096
TX73_022085,PGIDNB_19885,91.866
TX73_022090,PGIDNB_19890,90.769
TX73_022095,PGIDNB_19895,88.737
TX73_022100,PGIDNB_19900,75.055
TX73_022105,PGIDNB_19905,91.312
TX73_022110,PGIDNB_05030,89.506
TX73_022115,PGIDNB_05025,90.728
TX73_022120,PGIDNB_05020,78.354
TX73_022125,PGIDNB_05015,92.476
TX73_022130,PGIDNB_05010,91.489
TX73_022135,PGIDNB_05595,43.662
TX73_022165,PGIDNB_11650,30.872
TX73_022175,PGIDNB_05590,68.293
TX73_022180,PGIDNB_02210,44.444
TX73_022185,PGIDNB_22035,40.411
TX73_022195,PGIDNB_23320,43.077
TX73_022205,PGIDNB_23385,26.627
TX73_022215,PGIDNB_05585,70.952
TX73_022235,PGIDNB_13875,100
TX73_022240,PGIDNB_12450,90.196
TX73_022245,PGIDNB_05570,84.932
TX73_022250,PGIDNB_05565,75.045
TX73_022255,PGIDNB_05560,90.023
TX73_022260,PGIDNB_01845,52.083
TX73_022265,PGIDNB_05555,84.727
TX73_022270,PGIDNB_05545,86.792
TX73_022275,PGIDNB_05540,80.667
TX73_022280,PGIDNB_05535,64.179
TX73_022285,PGIDNB_05525,87.086
TX73_022290,PGIDNB_13410,75
TX73_022295,PGIDNB_16095,73.77
TX73_022300,PGIDNB_05515,94.136
TX73_022305,PGIDNB_05510,83.85
TX73_022315,PGIDNB_05505,68.505
TX73_022320,PGIDNB_05505,69.751
TX73_022325,PGIDNB_05500,94.34
TX73_022330,PGIDNB_05495,91.731
TX73_022340,PGIDNB_05490,77.931
TX73_022345,PGIDNB_05485,80
TX73_022350,PGIDNB_05480,77.707
TX73_022355,PGIDNB_05475,75
TX73_022360,PGIDNB_05470,83.6
TX73_022365,PGIDNB_05465,70.89
TX73_022370,PGIDNB_05460,90.758
TX73_022375,PGIDNB_05455,92.506
TX73_022380,PGIDNB_05450,72.414
TX73_022385,PGIDNB_05445,91.842
TX73_022390,PGIDNB_05440,87.868
TX73_022395,PGIDNB_19060,35.965
TX73_022410,PGIDNB_05430,88.104
TX73_022420,PGIDNB_05425,74.684
TX73_022425,PGIDNB_05420,89.766
TX73_022430,PGIDNB_05410,85.443
TX73_022435,PGIDNB_05405,75.581
TX73_022440,PGIDNB_05400,95.511
TX73_022445,PGIDNB_05395,91.284
TX73_022450,PGIDNB_05390,50
TX73_022455,PGIDNB_05385,73.196
TX73_022460,PGIDNB_05375,75
TX73_022465,PGIDNB_10210,26.316
TX73_022470,PGIDNB_05370,86.943
TX73_022480,PGIDNB_05360,76.712
TX73_022485,PGIDNB_03075,38.776
TX73_022490,PGIDNB_11960,44.444
TX73_022510,PGIDNB_05230,83.535
TX73_022525,PGIDNB_05215,74.286
TX73_022530,PGIDNB_05210,93.78
TX73_022535,PGIDNB_05205,66.667
TX73_022540,PGIDNB_05200,72.917
TX73_022545,PGIDNB_05195,79.333
TX73_022550,PGIDNB_05190,78.261
TX73_022555,PGIDNB_05185,72.05
TX73_022560,PGIDNB_05180,77.922
TX73_022565,PGIDNB_05175,95.918
TX73_022570,PGIDNB_05170,96.721
TX73_022575,PGIDNB_05165,84.804
TX73_022580,PGIDNB_05160,92.746
TX73_022585,PGIDNB_05665,86.022
TX73_022590,PGIDNB_05655,86.667
TX73_022595,PGIDNB_05650,82.527
TX73_022600,PGIDNB_05645,79.921
TX73_022605,PGIDNB_05640,73.206
TX73_022610,PGIDNB_05635,90.566
TX73_022615,PGIDNB_05630,81.564
TX73_022620,PGIDNB_05625,88.024
TX73_022630,PGIDNB_05620,81.72
TX73_022635,PGIDNB_05615,92.873
TX73_022640,PGIDNB_05610,92.149
TX73_022645,PGIDNB_05605,79.57
TX73_022650,PGIDNB_05600,85.095
TX73_022655,PGIDNB_05005,92.14
TX73_022660,PGIDNB_05000,88.571
TX73_022670,PGIDNB_04995,84.813
TX73_022675,PGIDNB_04990,84.51
TX73_022680,PGIDNB_04985,71.901
TX73_022685,PGIDNB_04980,80.488
TX73_022690,PGIDNB_04975,90.039
TX73_022695,PGIDNB_04970,80.729
TX73_022700,PGIDNB_04965,87.227
TX73_022705,PGIDNB_04960,87.685
TX73_022710,PGIDNB_04955,81.169
TX73_022715,PGIDNB_04950,80.412
TX73_022720,PGIDNB_04945,71.91
TX73_022725,PGIDNB_04940,56.557
TX73_022730,PGIDNB_04935,82.323
TX73_022735,PGIDNB_04940,44.167
TX73_022745,PGIDNB_04930,86.471
TX73_022750,PGIDNB_04925,72.222
TX73_022755,PGIDNB_04920,81.366
TX73_022760,PGIDNB_04915,78.694
TX73_022765,PGIDNB_04910,75.294
TX73_022770,PGIDNB_04905,89.855
TX73_022775,PGIDNB_04900,90.128
TX73_022780,PGIDNB_04895,94.802
TX73_022790,PGIDNB_04890,85.142
TX73_022795,PGIDNB_04885,93.671
TX73_022800,PGIDNB_04880,94.902
TX73_022805,PGIDNB_04875,90.456
TX73_022810,PGIDNB_04870,92.192
TX73_022815,PGIDNB_04865,91.854
TX73_022820,PGIDNB_04860,68.421
TX73_022825,PGIDNB_04855,84.469
TX73_022830,PGIDNB_04850,94.137
TX73_022835,PGIDNB_04845,86.239
TX73_022840,PGIDNB_04840,98.141
TX73_022845,PGIDNB_04835,95.96
TX73_022850,PGIDNB_04825,88.043
TX73_022855,PGIDNB_04820,93.333
TX73_022860,PGIDNB_04815,87.16
TX73_022865,PGIDNB_04810,87.64
TX73_022870,PGIDNB_04805,86.893
TX73_022875,PGIDNB_04800,77.889
TX73_022880,PGIDNB_04795,89.368
TX73_022885,PGIDNB_04790,73.171
TX73_022895,PGIDNB_04785,72.096
TX73_022900,PGIDNB_04780,80.556
TX73_022905,PGIDNB_04770,89.414
TX73_022910,PGIDNB_04765,77.778
TX73_022915,PGIDNB_04760,83.041
TX73_022920,PGIDNB_04755,71.622
TX73_022925,PGIDNB_04750,82.609
TX73_022930,PGIDNB_04745,75.714
TX73_022935,PGIDNB_04740,88.256
TX73_022940,PGIDNB_04735,81.068
